华为吧电影之1,#genre#
动作片-雪岭过江龙,https://m3u.nikanba.live/share/6d6386d33d864aa9b5ee32866114e8e0.m3u8
动作片-我的老婆是大佬2,https://m3u.nikanba.live/share/2e07c3e9f9704420b8c7412cb0f7785f.m3u8
动作片-一枪毙命,https://m3u.nikanba.live/share/707af9ec500f4d639f49b34dcdc73967.m3u8
动作片-特洛伊奥德赛,https://m3u.nikanba.live/share/ee2e3b6ab77440809b00dd5050cf9810.m3u8
动作片-亚瑟王和圆桌骑士,https://m3u.nikanba.live/share/5bd5b26c538b4920a4d5591135461632.m3u8
动作片-湿婆之舞,https://m3u.nikanba.live/share/993bc1a50f4c42a7b1a392414dd9d98c.m3u8
动作片-iNumber Number：约堡黄金大劫案,https://m3u.nikanba.live/share/145d3702687a488a8800b6a7eb827b9a.m3u8
动作片-启示之路：是结束也是开始,https://m3u.nikanba.live/share/1829f5b94a674dd380f833411da24887.m3u8
动作片-杀死琼,https://m3u.nikanba.live/share/2dff3c62382b4fee8e71048b31fa2fe4.m3u8
动作片-355：谍影特攻,https://m3u.nikanba.live/share/e2c87cee116948df947eec911ed9fe34.m3u8
动作片-封神杨戬,https://m3u.nikanba.live/share/3d58759debbe44b8b0584cbbe544f547.m3u8
动作片-好小子之游侠儿,https://m3u.nikanba.live/share/7d4d27c38a424c68ae06b80b7a8fb4b4.m3u8
动作片-爱情,https://m3u.nikanba.live/share/e07fea0e23174e6a92e02f51a0bfad9d.m3u8
动作片-东京僵尸,https://m3u.nikanba.live/share/1fc962fb8fc94a3d9dd82aa1f384a150.m3u8
动作片-反恐启示录,https://m3u.nikanba.live/share/ecf0031246e342f183d9f4547118d6a6.m3u8
动作片-国家宝藏,https://m3u.nikanba.live/share/3feed5d1dc1647729cb844cf7f0a9f53.m3u8
动作片-黄金浩劫,https://m3u.nikanba.live/share/64625db43177468f970ae2ff0b88c3f7.m3u8
动作片-格斗术,https://m3u.nikanba.live/share/903c17dc2b394aee91d50cd5a5258399.m3u8
动作片-飞吧，爸爸,https://m3u.nikanba.live/share/a09bb89e4a954f27ae68df4155b1b9a2.m3u8
动作片-黑侠佐罗,https://m3u.nikanba.live/share/766d30ece2364007b935d0ece81f9015.m3u8
动作片-峰会危机,https://m3u.nikanba.live/share/862684e641114612b39bbf18a7ac250a.m3u8
动作片-极速漂移,https://m3u.nikanba.live/share/711b586e96ac4393802ebca843f82df2.m3u8
动作片-古惑仔11-地狱龙,https://m3u.nikanba.live/share/84d95305a3754172b595b4f43d8614c7.m3u8
动作片-古惑仔7-友情岁月山鸡故事,https://m3u.nikanba.live/share/52505108bcd54d648d615df45a728054.m3u8
动作片-竞速之王,https://m3u.nikanba.live/share/657bba37c1f1443bb6c10ca2345d8180.m3u8
动作片-死亡军团,https://m3u.nikanba.live/share/792d0de0a1c1486a89bd6991a7417df7.m3u8
动作片-前哨,https://m3u.nikanba.live/share/d810209eeaa54cb284cc30671312b48a.m3u8
动作片-鼠辈横行,https://m3u.nikanba.live/share/d4b6ea27f79d4eb5bd39138739d8a083.m3u8
动作片-国士无双,https://m3u.nikanba.live/share/eec77f0d8a0f4134886d25495ac2059e.m3u8
动作片-丹赤飞燕秀,https://m3u.nikanba.live/share/1232150f85f143cd9944f858f0d2c6c6.m3u8
动作片-少女杀手阿墨1,https://m3u.nikanba.live/share/b0d380a43d254f15955ff8b7cf8ab666.m3u8
动作片-无影剑,https://m3u.nikanba.live/share/2901aaa98aac4d9bbb93a2f6fa079374.m3u8
动作片-我的新拍档,https://m3u.nikanba.live/share/8bd22c59b54641b9b8378d85881edfd2.m3u8
动作片-武术之少年行,https://m3u.nikanba.live/share/9f03e959315a4988b7affaf707e7b8d7.m3u8
动作片-倒计时,https://m3u.nikanba.live/share/1a19903ea29040eb9d48e759e6709bbb.m3u8
动作片-热血最强,https://m3u.nikanba.live/share/5015f7922c0c4285b6c882a88035f131.m3u8
动作片-御姐玫瑰,https://m3u.nikanba.live/share/587b81b33e284b7ba225b36940e3925f.m3u8
动作片-学校霸王,https://m3u.nikanba.live/share/27291865ac0346d1bee6cd5b1c5a3fd4.m3u8
动作片-致命亲吻,https://m3u.nikanba.live/share/cd282e51ebac40d29726cb5e45fc99bf.m3u8
动作片-忠于职守：边境巡逻,https://m3u.nikanba.live/share/cc68f41d7df44581905495c769db8a26.m3u8
动作片-战争之法,https://m3u.nikanba.live/share/ba13f15cbdc94ffcab1d4fd40cfa22b1.m3u8
动作片-再见古惑仔,https://m3u.nikanba.live/share/38671023a215403883812308a9f0661a.m3u8
动作片-纵横四海(国),https://m3u.nikanba.live/share/8aec3228cf2449bfbd248b52c673fd24.m3u8
动作片-所罗门王宝藏,https://m3u.nikanba.live/share/3f25f9a3fe234410b3dadad14b49176b.m3u8
动作片-天下攻略,https://m3u.nikanba.live/share/f4cd57d57f444ffb8d91f2822da90c4c.m3u8
动作片-亡命伦敦,https://m3u.nikanba.live/share/e8bd2916f9de49e89b34d234669cfb79.m3u8
动作片-入侵地球,https://m3u.nikanba.live/share/2f13302fbbfd40abaa3096d66844b2e6.m3u8
动作片-香港奇案之八大毒枭,https://m3u.nikanba.live/share/9feae74bed1642dc879f4fda387abb4f.m3u8
动作片-紧急着陆,https://m3u.nikanba.live/share/49ec12090e584efbac66b23f8797cf47.m3u8
动作片-千年湖,https://m3u.nikanba.live/share/6369598235274729aeb9d103c71a9d69.m3u8
动作片-同门(国),https://m3u.nikanba.live/share/4b4144725c7d44dea478678b5e8d5206.m3u8
动作片-窃听风云(国),https://m3u.nikanba.live/share/6faa95ec22e0493e9abbd2699a587402.m3u8
动作片-天地逃生,https://m3u.nikanba.live/share/5f8c42afe3154d5abcb57a6aa0b16408.m3u8
动作片-功夫厨神,https://m3u.nikanba.live/share/cda2458c9b104dfcbe92a865601e8bfd.m3u8
动作片-外道姬,https://m3u.nikanba.live/share/6c37995a455c4949996186fe90a483c3.m3u8
动作片-双镖,https://m3u.nikanba.live/share/b347ff4d9b1942698ad7b5c0ab5290e6.m3u8
动作片-沙漠骑兵,https://m3u.nikanba.live/share/e8de9dc60754421493778fec3d7e7b9a.m3u8
动作片-极速赛车5:山路王,https://m3u.nikanba.live/share/f438863144d545969673e54cc9355eeb.m3u8
动作片-危险人物,https://m3u.nikanba.live/share/48517f98e2734564905431d85ab6d6fa.m3u8
动作片-血与骨,https://m3u.nikanba.live/share/1bfaabdb4c7b4c60b9f3d3a7be2c0d0e.m3u8
动作片-少年骇客：异形群体,https://m3u.nikanba.live/share/21a001bd0d534b71aafd6317ed02779c.m3u8
动作片-棺材的传说,https://m3u.nikanba.live/share/8a113f915a424705ad72b33371f91c97.m3u8
动作片-MR 73左轮枪,https://m3u.nikanba.live/share/cc73c2577c844714aec47dc02d1fc582.m3u8
动作片-多襄丸,https://m3u.nikanba.live/share/b59038fc54d9447a9e574521ef639471.m3u8
动作片-精武战士,https://m3u.nikanba.live/share/720cb416e3f0418eb5d5335e872d5442.m3u8
动作片-最后时黑,https://m3u.nikanba.live/share/2fb959f3f59f48a693294c3b5639b5f1.m3u8
动作片-盛夏的猎户座,https://m3u.nikanba.live/share/c56d2a038ecf444f84806e34ebf7d2b6.m3u8
动作片-小镇反面,https://m3u.nikanba.live/share/9bdb273bb10745eaa2b4ecc95e535d97.m3u8
动作片-苏乞儿,https://m3u.nikanba.live/share/297767496d3a4ac29f6e7b0a7d55ac32.m3u8
动作片-弹道,https://m3u.nikanba.live/share/7c9ade745bb34156b2bc54e0ae665989.m3u8
动作片-活死人地带,https://m3u.nikanba.live/share/ca856a158e95487b95c253a52104091e.m3u8
动作片-布鲁克林劫案,https://m3u.nikanba.live/share/cce6c6cbeeff4fff8963167b2e3fd9c4.m3u8
动作片-突击女孩,https://m3u.nikanba.live/share/661581490f38456c8f13694812293297.m3u8
动作片-六枪,https://m3u.nikanba.live/share/3111ddb8b3204cf6acdc678e913c0c2b.m3u8
动作片-亲密有罪,https://m3u.nikanba.live/share/31dab0d2690347fc9294931590afddf8.m3u8
动作片-杀掉我,https://m3u.nikanba.live/share/2c51158e105644d6a369d3c11f15012e.m3u8
动作片-越过舍伍德森林,https://m3u.nikanba.live/share/adc624f04e1049ebb23f4537c11904c7.m3u8
动作片-泰坦尼克号2,https://m3u.nikanba.live/share/ceaeb0b3470e4b61aba247c3400b3790.m3u8
动作片-最后的七个,https://m3u.nikanba.live/share/3f35e55c80964f00be41a419747f095e.m3u8
华为吧电影之10,#genre#
动作片-K档案,https://m3u.nikanba.live/share/bf03d0707e3440ac9338ac05d45be23c.m3u8
动作片-屠龙少年历险记,https://m3u.nikanba.live/share/21f89f49fb4842afaffaf1f58f6f7e12.m3u8
动作片-置之死地而后生,https://m3u.nikanba.live/share/659649cbb74d4fc780f9ad5c60fb8895.m3u8
动作片-新版白鲸记,https://m3u.nikanba.live/share/ce1edc768b4947939c986d56c80593a9.m3u8
动作片-劫匪,https://m3u.nikanba.live/share/ddcd01e84f1f45cf9bd168f33c80ca69.m3u8
动作片-死亡游戏,https://m3u.nikanba.live/share/0e023a706c1a4b86889f9fbac33365f3.m3u8
动作片-明日，战争爆发时,https://m3u.nikanba.live/share/cd7e2b39915b4c49b4cd7faa9dde1cd4.m3u8
动作片-追击巨怪,https://m3u.nikanba.live/share/7e2070974265417f9653a17a9e23a0c9.m3u8
动作片-无防备都市,https://m3u.nikanba.live/share/ab2b9462d83e4296989435d563212206.m3u8
动作片-硬汉2奉陪到底,https://m3u.nikanba.live/share/92b8f620af964399b4985343e26d28f7.m3u8
动作片-血斗,https://m3u.nikanba.live/share/9ce7d7273a3d42d68dbfcb88b2109985.m3u8
动作片-热血新仔,https://m3u.nikanba.live/share/b3b020be98034409a3641a6b8c74f9c2.m3u8
动作片-防弹黑帮,https://m3u.nikanba.live/share/c90bb0b7739548b4a7b7554207441c74.m3u8
动作片-巴勒斯坦恶狼谷,https://m3u.nikanba.live/share/974550feb2a84dab9163cda2c388b2d1.m3u8
动作片-坏人好梦,https://m3u.nikanba.live/share/925edc752e2841bfbfb8df5138508656.m3u8
动作片-连锁反应,https://m3u.nikanba.live/share/7c32e58f2d05443894695c2a52b987b2.m3u8
动作片-我是爸爸,https://m3u.nikanba.live/share/e596f85e4ecf4f179280f4f5c78b3922.m3u8
动作片-害虫横行,https://m3u.nikanba.live/share/13237b6308d84986afcb82a126584f8f.m3u8
动作片-美猴王归来,https://m3u.nikanba.live/share/192906d41b2442fca325997282b35933.m3u8
动作片-多米诺,https://m3u.nikanba.live/share/b5e225d7d1354505bc931db4bf1b9b45.m3u8
动作片-绑票惊爆点,https://m3u.nikanba.live/share/cec30834ae3448c297a2396f0dbc380e.m3u8
动作片-第五次死刑,https://m3u.nikanba.live/share/580954bad309480bbadfdeffa84d07f5.m3u8
动作片-无极限之危情速递,https://m3u.nikanba.live/share/fa3e4110c0194ecd8ca90eaa0c7ecea4.m3u8
动作片-窃听风云2(国),https://m3u.nikanba.live/share/6eaa06eec5014458b9610804ce4893a1.m3u8
动作片-不可饶恕,https://m3u.nikanba.live/share/75d91b2028f64e7385801a9c7eac8ad5.m3u8
动作片-赤色危机,https://m3u.nikanba.live/share/39afce65e2e04f19aeaad7274c3bff19.m3u8
动作片-蛇行太保,https://m3u.nikanba.live/share/e8f6c6bfdb154fbfbb0d84ee53788ea3.m3u8
动作片-新天龙八部之天山童姥（国）,https://m3u.nikanba.live/share/deb9f447af27406bac0a9b0552818c66.m3u8
动作片-竞技场,https://m3u.nikanba.live/share/9b925703200c4181b3dd34c5e948cebe.m3u8
动作片-曼谷奔逃,https://m3u.nikanba.live/share/e4797c2a01324e95b3993683fc1e8a03.m3u8
动作片-无人之子,https://m3u.nikanba.live/share/e4c8492705eb402e8c581b80a1b5be60.m3u8
动作片-惊魂半小时,https://m3u.nikanba.live/share/120a123a8beb498a87690c66211851f4.m3u8
动作片-紧急动员,https://m3u.nikanba.live/share/65938f7da7a84986b36b1dce4c1496e6.m3u8
动作片-失踪少女55,https://m3u.nikanba.live/share/05942e17009444e4b1a18a99c3cad257.m3u8
动作片-赛车传奇,https://m3u.nikanba.live/share/de0334323a5840b2bf6898546dc399d8.m3u8
动作片-在劫难逃,https://m3u.nikanba.live/share/aabb6c352a7c4433b618486f85b79dff.m3u8
动作片-雨之牙,https://m3u.nikanba.live/share/0b6270f56a1841358ebaa4dc4f4d45f7.m3u8
动作片-机关枪牧师,https://m3u.nikanba.live/share/fd5a8fed00af40dbb1e8d33686fb30b0.m3u8
动作片-散打,https://m3u.nikanba.live/share/edf8db1e1f3d4064ad333f6e0687d806.m3u8
动作片-豪门黑金,https://m3u.nikanba.live/share/7ad81a857d194f4ebd4f3bcf08dae6da.m3u8
动作片-宝岛双雄,https://m3u.nikanba.live/share/8b44f8b1c49f4ace93b39ceb14e35d71.m3u8
动作片-死党,https://m3u.nikanba.live/share/cf942d4fcabc46c591e6e05676abb581.m3u8
动作片-雇佣兵,https://m3u.nikanba.live/share/e648c6de55294ec19f9c05930ace021e.m3u8
动作片-假日,https://m3u.nikanba.live/share/29102c7e33464708b2317ef2380ebb81.m3u8
动作片-致命急件,https://m3u.nikanba.live/share/060cb45477fb4103b3620c4db28555cd.m3u8
动作片-死亡约定,https://m3u.nikanba.live/share/f1d03fd9792a4b13a055abef6d19fe41.m3u8
动作片-越位者,https://m3u.nikanba.live/share/ba89f74bf1d84238b359202c6e05b935.m3u8
动作片-赤色黎明,https://m3u.nikanba.live/share/c2eb57ea8ecd4cbc9f94729c8803d997.m3u8
动作片-孤胆保镖,https://m3u.nikanba.live/share/75d80a0e1571415ea4a01e5696c72039.m3u8
动作片-刺客逃亡,https://m3u.nikanba.live/share/adfbdfdb42784c79a39c60387f132dec.m3u8
动作片-爱国者,https://m3u.nikanba.live/share/84cec4a9e1dc40a5ab4bfe80f53b0ddf.m3u8
动作片-病毒禁区,https://m3u.nikanba.live/share/a4663133d076433a836ed08e79427901.m3u8
动作片-无相劫,https://m3u.nikanba.live/share/d1bde204dd0e4ec08a0251a77ae0b77c.m3u8
动作片-真正的正义,https://m3u.nikanba.live/share/8ed7c044ab6540bdae0cccb2f47097a3.m3u8
动作片-东方,https://m3u.nikanba.live/share/32a16539354a4c6aaccca4facaedb0bd.m3u8
动作片-劫机惊魂,https://m3u.nikanba.live/share/3e9d1e7645a54d2b94c91cecabdff107.m3u8
动作片-速度恶魔,https://m3u.nikanba.live/share/b257e857298645bba8a76823cd182787.m3u8
动作片-佐州自救兄弟1,https://m3u.nikanba.live/share/10f1ab6751214ba1897919cfd8c34e0e.m3u8
动作片-叶问4：完结篇（国）,https://m3u.nikanba.live/share/efbaa423850c4ac3b9892ff0284be04e.m3u8
动作片-生死狙击（超清珍藏版）,https://m3u.nikanba.live/share/d5b3a4e98ec24219b62236907ff14ed5.m3u8
动作片-绝地战警3(听译),https://m3u.nikanba.live/share/b535c22e2bf741de9628c2aee0ae8be4.m3u8
动作片-盗潜黄金城(听译),https://m3u.nikanba.live/share/750f2e768af941bda1e0d26e4dea9216.m3u8
动作片-西游记之大闹天宫,https://m3u.nikanba.live/share/b04fbe22efe744a0884bdbd3788f89bf.m3u8
动作片-斯大林格勒,https://m3u.nikanba.live/share/c21a90894b0848b1ab23daee4d1c203d.m3u8
动作片-钢之炼金术师真人版,https://m3u.nikanba.live/share/9935f387294e40109cd1d3625b4e1853.m3u8
动作片-叶问2：宗师传奇（国）,https://m3u.nikanba.live/share/1017034c15374ea0934b6c831538d657.m3u8
动作片-叶问（国）,https://m3u.nikanba.live/share/46c0309e74954904a5f1a07757f7a2f7.m3u8
动作片-不眠夜,https://m3u.nikanba.live/share/6d621f4c337c4d7a893a43e7f4b93920.m3u8
动作片-单刀直入(美版),https://m3u.nikanba.live/share/b0e2f9fa472f47259527d16e58940a48.m3u8
动作片-谍影丽人,https://m3u.nikanba.live/share/d4223b7a7a3148789b2ad1cae3bdb514.m3u8
动作片-六天,https://m3u.nikanba.live/share/783ad714ba2d40548f2025b001e41d8d.m3u8
动作片-流浪狗,https://m3u.nikanba.live/share/4d812276ac8b47afa6e267da9d10cc03.m3u8
动作片-布希维克,https://m3u.nikanba.live/share/c9f4784964794783a0339d875cd8730a.m3u8
动作片-无限之住人,https://m3u.nikanba.live/share/a70e0427344c4a53875205ab6d95e376.m3u8
动作片-激战(国),https://m3u.nikanba.live/share/a7c2e858052e4224834ce97fa263004b.m3u8
动作片-绅士特工,https://m3u.nikanba.live/share/9dd82c48c19546ac8550afcc89badbed.m3u8
动作片-美国黑帮,https://m3u.nikanba.live/share/829d138e27cc4ce68972b9281f14f2f4.m3u8
动作片-倚天屠龙记之魔教教主（国）,https://m3u.nikanba.live/share/4853bf23a7d8459a9bbde2e99610f3e3.m3u8
动作片-特工老爸,https://m3u.nikanba.live/share/d17272155b3745a9bb77efc9a61bfea1.m3u8
动作片-导火线(国),https://m3u.nikanba.live/share/776632e056044c958f9bce36ff58e1ba.m3u8
动作片-外来者,https://m3u.nikanba.live/share/a522d79f05894be08faa43bc6bbac3b1.m3u8
动作片-黑金(国),https://m3u.nikanba.live/share/50ea83bfeb7f42109b9fc2ea132300d5.m3u8
动作片-东邪西毒(国),https://m3u.nikanba.live/share/8653081783e54dd6809f678d733392e9.m3u8
动作片-神探泰兰,https://m3u.nikanba.live/share/2cf4dc890918463da62b6150d0909b53.m3u8
动作片-变身大盗,https://m3u.nikanba.live/share/eef8c42c97d4436f86c589a3a7885f92.m3u8
动作片-异教徒,https://m3u.nikanba.live/share/62e6095cc2034b0a95e375664dc4f6be.m3u8
动作片-龙虎门(国),https://m3u.nikanba.live/share/9e21fa18bff44fc992c25e0f9ef0ef70.m3u8
动作片-丧尸猎人,https://m3u.nikanba.live/share/40c59b48257b49e995e6be97507c48d6.m3u8
动作片-孪生密码,https://m3u.nikanba.live/share/1f71856999da418bad8207c475db9c5e.m3u8
动作片-血缘,https://m3u.nikanba.live/share/4b5b8c609fd74ecc9bafa1da88a00768.m3u8
动作片-灭门(国),https://m3u.nikanba.live/share/95b690e4bf7c4325917a251fc80d49a4.m3u8
动作片-再造战士1,https://m3u.nikanba.live/share/7c6c090c8dd1406ba2f858b28a162c7b.m3u8
动作片-烈火战车(国),https://m3u.nikanba.live/share/1dd674d985b44c88822c14d1efe89d47.m3u8
动作片-虎胆龙威合辑,https://m3u.nikanba.live/share/81ad5365818748a9bcf1bfcbc9e45978.m3u8
动作片-尖峰时刻全集,https://m3u.nikanba.live/share/4a1d93f5584948efaa6cba1fc01168e9.m3u8
动作片-热血街区 第二季,https://m3u.nikanba.live/share/ff4ac4fdd8ea4a16a9cddfad4996e0cf.m3u8
动作片-达克,https://m3u.nikanba.live/share/4ff5dd3aed774dcaa64ab0250c881493.m3u8
动作片-大力神：传奇开始,https://m3u.nikanba.live/share/1247160dba8d46a0b088ac0d92035e9f.m3u8
动作片-森林之子,https://m3u.nikanba.live/share/0f49983e13844c9689542d250897250a.m3u8
动作片-热血街区电影版,https://m3u.nikanba.live/share/cddd104edf0f4ad4abcf515c74af1dff.m3u8
动作片-机器人病毒危机,https://m3u.nikanba.live/share/d282fff4652f47d894e09a472865e545.m3u8
动作片-枭雄,https://m3u.nikanba.live/share/60818369e5fa48198c7117652ef1b363.m3u8
动作片-街头霸王：暗杀拳,https://m3u.nikanba.live/share/ed2a583587fe4c45a8c5e581b6d05eaf.m3u8
动作片-冬荫功2：拳霸天下,https://m3u.nikanba.live/share/1412de2ba5c54ae8b82bcdce04305f7e.m3u8
动作片-猫侍 剧场版,https://m3u.nikanba.live/share/9fa7b609abdf4b56b047c89670bc3681.m3u8
动作片-哥斯拉大战金刚(听译),https://m3u.nikanba.live/share/db1dd18de81d4b45a44c5fd3cdce1be1.m3u8
动作片-蜀山之万剑封魔,https://m3u.nikanba.live/share/5792f3d9e69445bbb5f767a2403318be.m3u8
动作片-维京命运,https://m3u.nikanba.live/share/a6694851eed0484080a006baca2ed996.m3u8
动作片-蛇之女,https://m3u.nikanba.live/share/9e2290fa1ad748e48bd50f8283dafd4f.m3u8
动作片-土耳其勇士,https://m3u.nikanba.live/share/7f26e9eab07a4b8c8dbf8c0bad4a81ae.m3u8
动作片-战王,https://m3u.nikanba.live/share/0ac18ede57c84b21bb041d100c4eab7f.m3u8
动作片-歼毒先锋(粤语),https://m3u.nikanba.live/share/6c0858b6f4b94967a7a5feb56328c46a.m3u8
动作片-临危不惧,https://m3u.nikanba.live/share/c1a68523216c41fb9041e2ada8ffc8ab.m3u8
动作片-笑傲江湖（国）,https://m3u.nikanba.live/share/0c180b9ae87b47d898740d5cb7998e24.m3u8
动作片-英雄年代之九龙密钥,https://m3u.nikanba.live/share/9f28540512f14e2c871fb59a90bb690d.m3u8
动作片-卧底战警,https://m3u.nikanba.live/share/7e51b1e8a0974e4fa7289a6dc067c7aa.m3u8
动作片-死亡搁浅游戏电影版,https://m3u.nikanba.live/share/13bcdb08b60843ef99f47e6826b4d6cc.m3u8
动作片-双龙会(粤),https://m3u.nikanba.live/share/c6fb6e05660742dc882b8c0707a55630.m3u8
动作片-飞龙猛将(粤),https://m3u.nikanba.live/share/c94c9409aa0b4d6bac99bea662968340.m3u8
动作片-拳霸1,https://m3u.nikanba.live/share/9cd28b0f97e641a7b5830092edf674ad.m3u8
动作片-大师兄(粤语),https://m3u.nikanba.live/share/ca4cb215ef9742fbb8122db743bf25e4.m3u8
动作片-极限特工,https://m3u.nikanba.live/share/1a6f9b34dd4248f28778d6d82f812558.m3u8
动作片-狙击精英：战纪,https://m3u.nikanba.live/share/3d9da5b1397446c7a75ebe4bc5bc416b.m3u8
动作片-倚天屠龙记之九阳神功(国),https://m3u.nikanba.live/share/76f9e3fdd90842888b51ec70432b56cd.m3u8
动作片-倚天屠龙记之圣火雄风(国),https://m3u.nikanba.live/share/4dbf573b51794483bc8b3864586026ad.m3u8
动作片-九龙不败(粤),https://m3u.nikanba.live/share/9f5c82664d5d4887bca5dd48e75d3e29.m3u8
动作片-至尊无上(国),https://m3u.nikanba.live/share/10303685cf3048c389d62c4d30d2f831.m3u8
动作片-至尊无上(粤),https://m3u.nikanba.live/share/819550ed753a4cad8eeea39230a91889.m3u8
动作片-至尊无上II之永霸天下(国),https://m3u.nikanba.live/share/ac96a87d12df428cbcde730ab1cea684.m3u8
动作片-至尊无上II之永霸天下(粤),https://m3u.nikanba.live/share/3f04861b1ba5400aa1f6710c4be10512.m3u8
动作片-败家仔(粤),https://m3u.nikanba.live/share/8194117294724eeaaea237131186d5f5.m3u8
动作片-古惑仔1之人在江湖(国),https://m3u.nikanba.live/share/2aac4038830f415bbda7556f0378c6da.m3u8
动作片-败家仔(国),https://m3u.nikanba.live/share/de87c8e1b6be43feae3a8e1646e575e8.m3u8
